Fecha,Temperatura_Media,Precipitaciones,Humedad_Relativa,Radiación_Solar,Velocidad_Viento,Ventas,Año,Mes,Fin_de_semana_o_festivo,Estación_Año,Interacción_temp_humedad
2022-12-09,9.3,,97.0,25.0,0.8,102.71,2022,12,0,0,902.1
2022-12-10,9.0,,89.0,90.0,1.5,117.98,2022,12,1,0,801.0
2022-12-11,7.2,,95.0,29.0,1.1,127.42,2022,12,1,0,684.0
2022-12-13,13.3,,99.0,21.0,2.5,122.75,2022,12,0,0,1316.7
2022-12-14,11.2,,96.0,45.0,1.4,148.48,2022,12,0,0,1075.1999999999998
2022-12-15,8.8,,94.0,54.0,2.2,50.1,2022,12,0,0,827.2
2022-12-16,8.4,,92.0,53.0,0.8,114.79,2022,12,0,0,772.8000000000001
2022-12-17,9.8,,88.0,49.0,0.7,155.85,2022,12,1,0,862.4000000000001
2022-12-18,7.9,,92.0,45.0,0.6,220.74,2022,12,1,0,726.8000000000001
2022-12-20,7.1,,98.0,23.0,0.6,72.73,2022,12,0,0,695.8
2022-12-21,10.4,,95.0,67.0,2.0,157.05,2022,12,0,0,988.0
2022-12-23,11.0,,95.0,33.0,1.1,244.54,2022,12,0,0,1045.0
2022-12-24,9.4,,93.0,37.0,0.7,383.14,2022,12,1,0,874.2
2022-12-26,9.5,,81.0,95.0,0.7,115.12,2022,12,0,0,769.5
2022-12-27,8.1,,84.0,92.0,0.7,82.43,2022,12,0,0,680.4
2022-12-28,7.3,,85.0,93.0,1.1,175.41,2022,12,0,0,620.5
2022-12-29,9.9,,89.0,57.0,2.4,82.47,2022,12,0,0,881.1
2022-12-31,8.1,,74.0,94.0,0.7,293.06,2022,12,1,0,599.4
2023-02-01,4.1,0.0,67.0,138.0,0.9,51.45,2023,2,0,0,274.7
2023-02-02,6.0,0.0,64.0,136.0,0.7,101.45,2023,2,0,0,384.0
2023-02-03,5.9,0.0,60.0,141.0,0.7,85.83,2023,2,0,0,354.0
2023-02-05,7.1,0.0,47.0,148.0,0.8,472.33,2023,2,1,0,333.7
2023-02-06,4.8,0.0,59.0,150.0,1.7,155.52,2023,2,0,0,283.2
2023-02-07,4.7,0.05,69.0,83.0,1.0,89.35,2023,2,0,0,324.3
2023-02-08,6.0,0.0,68.0,71.0,1.3,121.11,2023,2,0,0,408.0
2023-02-09,6.7,0.0,68.0,104.0,0.8,100.66,2023,2,0,0,455.6
2023-02-10,5.2,0.0,63.0,138.0,1.0,278.08,2023,2,0,0,327.6
2023-02-11,4.9,0.0,62.0,153.0,1.6,267.65,2023,2,1,0,303.8
2023-02-12,5.8,0.0,65.0,138.0,1.2,305.5,2023,2,1,0,377.0
2023-02-14,7.0,0.0,70.0,101.0,1.4,127.19,2023,2,0,0,490.0
2023-02-15,8.9,0.0,64.0,140.0,1.0,178.45,2023,2,0,0,569.6
2023-02-16,7.2,0.0,61.0,164.0,0.8,174.38,2023,2,0,0,439.2
2023-02-17,8.0,0.0,49.0,169.0,1.0,274.15,2023,2,0,0,392.0
2023-02-18,8.2,0.0,49.0,85.0,0.7,241.79,2023,2,1,0,401.79999999999995
2023-02-19,11.7,0.0,55.0,138.0,0.9,616.71,2023,2,1,0,643.5
2023-02-20,12.7,0.0,49.0,117.0,1.2,105.6,2023,2,0,0,622.3
2023-02-21,11.5,0.0,53.0,137.0,1.0,210.31,2023,2,0,0,609.5
2023-02-22,9.8,0.0,67.0,331.0,1.0,85.97,2023,2,0,0,656.6
2023-02-23,6.2,0.0,72.0,101.0,2.0,180.68,2023,2,0,0,446.40000000000003
2023-02-24,3.4,0.0,62.0,187.0,1.0,119.86,2023,2,0,0,210.79999999999998
2023-02-25,3.1,0.0,66.0,166.0,1.1,184.67,2023,2,1,0,204.6
2023-02-26,4.2,0.0,64.0,181.0,1.0,499.63,2023,2,1,0,268.8
2023-02-27,2.6,0.0,42.0,169.0,1.4,112.35,2023,2,0,0,109.2
2023-02-28,2.1,0.0,51.0,196.0,1.1,70.91,2023,2,0,0,107.10000000000001
2023-03-01,1.1,0.0,53.0,161.0,0.9,86.6,2023,3,0,1,58.300000000000004
2023-03-06,8.1,0.0,83.0,174.0,2.0,88.86,2023,3,0,1,672.3
2023-03-07,10.6,0.01,80.0,171.0,2.8,137.81,2023,3,0,1,848.0
2023-03-08,12.4,0.07,80.0,124.0,3.1,114.35,2023,3,0,1,992.0
2023-03-09,13.2,0.49,79.0,167.0,2.8,158.1,2023,3,0,1,1042.8
2023-03-10,12.9,0.0,70.0,195.0,2.3,400.76,2023,3,0,1,903.0
2023-03-11,13.7,0.0,78.0,186.0,1.9,657.3,2023,3,1,1,1068.6
2023-03-12,15.6,0.0,68.0,203.0,1.1,972.3,2023,3,1,1,1060.8
2023-03-14,11.5,0.0,51.0,219.0,1.7,216.72,2023,3,0,1,586.5
2023-03-15,11.6,0.0,57.0,225.0,0.7,245.43,2023,3,0,1,661.1999999999999
2023-03-16,12.7,0.0,57.0,133.0,0.9,297.34,2023,3,0,1,723.9
2023-03-17,13.0,0.0,59.0,215.0,3.2,259.13,2023,3,0,1,767.0
2023-03-18,10.4,0.0,71.0,191.0,1.6,372.27,2023,3,1,1,738.4
2023-03-19,12.0,0.0,57.0,240.0,0.9,784.1,2023,3,1,1,684.0
2023-03-20,11.7,0.0,56.0,228.0,1.0,530.98,2023,3,0,1,655.1999999999999
2023-03-21,12.8,0.0,55.0,233.0,1.0,283.22,2023,3,0,1,704.0
2023-03-22,13.6,0.0,51.0,241.0,1.4,301.21,2023,3,0,1,693.6
2023-03-23,13.8,0.0,47.0,225.0,1.8,327.48,2023,3,0,1,648.6
2023-03-24,12.9,0.0,68.0,168.0,1.9,387.5,2023,3,0,1,877.2
2023-03-25,13.1,0.0,69.0,241.0,1.9,659.67,2023,3,1,1,903.9
2023-03-26,14.2,0.0,50.0,275.0,2.1,1083.77,2023,3,1,1,710.0
2023-03-29,15.5,0.0,43.0,254.0,1.3,541.76,2023,3,0,1,666.5
2023-03-30,15.9,0.0,51.0,229.0,2.7,418.5,2023,3,0,1,810.9
2023-03-31,15.0,0.0,60.0,215.0,2.9,319.79,2023,3,0,1,900.0
2023-04-01,13.7,0.0,51.0,242.0,2.4,541.51,2023,4,1,1,698.6999999999999
2023-04-02,11.7,0.0,41.0,280.0,1.2,929.07,2023,4,1,1,479.7
2023-04-04,13.0,0.0,28.0,291.0,2.0,419.61,2023,4,0,1,364.0
2023-04-05,13.0,0.0,21.0,291.0,1.2,381.0,2023,4,0,1,273.0
2023-04-06,15.2,0.0,24.0,282.0,1.0,412.55,2023,4,0,1,364.79999999999995
2023-04-07,15.8,0.0,27.0,284.0,1.3,559.81,2023,4,0,1,426.6
2023-04-08,16.2,0.0,34.0,282.0,1.1,503.38,2023,4,1,1,550.8
2023-04-09,17.6,0.0,35.0,263.0,1.4,913.64,2023,4,1,1,616.0
2023-04-11,18.5,0.0,39.0,285.0,1.8,280.65,2023,4,0,1,721.5
2023-04-12,14.9,0.0,52.0,218.0,2.0,232.8,2023,4,0,1,774.8000000000001
2023-04-13,11.1,0.0,41.0,297.0,2.0,234.45,2023,4,0,1,455.09999999999997
2023-04-14,13.7,0.0,52.0,227.0,2.3,313.95,2023,4,0,1,712.4
2023-04-15,16.4,0.0,45.0,293.0,1.7,912.85,2023,4,1,1,737.9999999999999
2023-04-16,17.4,0.0,40.0,300.0,1.6,1329.75,2023,4,1,1,696.0
2023-04-18,15.9,0.0,33.0,305.0,1.4,477.25,2023,4,0,1,524.7
2023-04-19,16.9,0.0,42.0,290.0,1.4,382.6,2023,4,0,1,709.8
2023-04-20,18.5,0.0,36.0,298.0,1.6,553.0,2023,4,0,1,666.0
2023-04-21,18.2,0.0,39.0,257.0,2.2,637.35,2023,4,0,1,709.8
2023-04-22,15.3,0.26,61.0,273.0,2.1,1017.5,2023,4,1,1,933.3000000000001
2023-04-23,16.3,0.0,48.0,310.0,1.9,1417.55,2023,4,1,1,782.4000000000001
2023-04-25,21.0,0.0,45.0,308.0,1.5,518.8,2023,4,0,1,945.0
2023-04-26,21.4,0.0,38.0,305.0,1.7,367.3,2023,4,0,1,813.1999999999999
2023-04-27,22.1,0.0,34.0,287.0,1.3,729.25,2023,4,0,1,751.4000000000001
2023-04-28,22.8,0.0,36.0,220.0,1.2,879.95,2023,4,0,1,820.8000000000001
2023-04-29,21.5,0.01,41.0,176.0,1.4,735.4,2023,4,1,1,881.5
2023-04-30,19.6,0.0,46.0,255.0,1.2,854.35,2023,4,1,1,901.6
2023-05-03,21.6,0.0,32.0,276.0,1.6,483.1,2023,5,0,1,691.2
2023-05-04,19.4,0.0,41.0,325.0,3.1,358.25,2023,5,0,1,795.4
2023-05-05,18.9,0.0,37.0,327.0,1.6,793.1,2023,5,0,1,699.3
2023-05-06,19.1,0.0,35.0,330.0,1.7,1143.35,2023,5,1,1,668.5
2023-05-07,21.3,0.0,38.0,288.0,1.4,1884.6,2023,5,1,1,809.4
2023-05-09,22.6,0.0,40.0,315.0,1.9,462.6,2023,5,0,1,904.0
2023-05-10,19.0,0.0,39.0,321.0,1.4,486.3,2023,5,0,1,741.0
2023-05-11,15.9,0.0,40.0,327.0,1.7,484.3,2023,5,0,1,636.0
2023-05-12,13.6,0.0,43.0,273.0,1.7,365.25,2023,5,0,1,584.8
2023-05-13,14.1,0.0,43.0,328.0,1.6,866.0,2023,5,1,1,606.3
2023-05-14,15.0,0.0,44.0,241.0,1.2,899.75,2023,5,1,1,660.0
2023-05-16,15.9,0.0,37.0,324.0,1.5,287.8,2023,5,0,1,588.3000000000001
2023-05-17,15.4,0.0,31.0,347.0,2.7,352.8,2023,5,0,1,477.40000000000003
2023-05-18,15.2,0.0,35.0,340.0,2.4,432.8,2023,5,0,1,532.0
2023-05-19,14.9,0.0,36.0,314.0,2.1,473.35,2023,5,0,1,536.4
2023-05-20,14.5,0.0,39.0,267.0,1.6,909.4,2023,5,1,1,565.5
2023-05-21,15.1,0.15,51.0,237.0,1.7,782.75,2023,5,1,1,770.1
2023-05-23,16.8,0.15,68.0,254.0,2.2,193.25,2023,5,0,1,1142.4
2023-05-24,17.7,0.0,64.0,220.0,1.5,303.9,2023,5,0,1,1132.8
2023-05-25,17.7,0.23,66.0,244.0,1.5,333.85,2023,5,0,1,1168.2
2023-05-26,14.7,0.88,87.0,118.0,1.8,328.9,2023,5,0,1,1278.8999999999999
2023-05-27,17.0,0.41,75.0,215.0,1.4,660.25,2023,5,1,1,1275.0
2023-05-28,14.9,0.15,87.0,135.0,1.0,599.9,2023,5,1,1,1296.3
2023-05-30,16.1,0.01,80.0,238.0,1.1,252.85,2023,5,0,1,1288.0
2023-05-31,18.0,0.0,70.0,302.0,1.2,384.75,2023,5,0,1,1260.0
2023-06-01,17.4,0.09,70.0,237.0,1.2,366.5,2023,6,0,1,1218.0
2023-06-02,17.3,0.12,73.0,254.0,1.2,513.8,2023,6,0,1,1262.9
2023-06-03,18.2,0.47,70.0,315.0,1.3,1027.4,2023,6,1,1,1274.0
2023-06-04,20.0,0.0,63.0,296.0,1.1,1244.25,2023,6,1,1,1260.0
2023-06-06,22.0,0.0,58.0,336.0,1.1,603.9,2023,6,0,1,1276.0
2023-06-07,18.0,0.36,83.0,63.0,1.6,200.7,2023,6,0,1,1494.0
2023-06-08,17.8,0.08,87.0,123.0,1.7,267.6,2023,6,0,1,1548.6000000000001
2023-06-09,19.1,0.0,71.0,289.0,2.1,809.2,2023,6,0,1,1356.1000000000001
2023-06-10,21.2,0.0,64.0,321.0,1.6,992.65,2023,6,1,1,1356.8
2023-06-11,22.2,0.0,53.0,346.0,1.7,1301.65,2023,6,1,1,1176.6
2023-06-13,19.9,0.05,61.0,282.0,1.5,511.5,2023,6,0,1,1213.8999999999999
2023-06-14,21.5,0.0,55.0,268.0,1.0,647.8,2023,6,0,1,1182.5
2023-06-15,24.3,0.0,45.0,341.0,1.2,621.85,2023,6,0,1,1093.5
2023-06-16,25.9,0.0,42.0,331.0,1.3,1040.0,2023,6,0,1,1087.8
2023-06-17,26.8,0.0,46.0,307.0,1.7,881.65,2023,6,1,1,1232.8
2023-06-18,25.0,0.0,49.0,291.0,1.5,925.2,2023,6,1,1,1225.0
2023-06-20,22.6,0.0,55.0,288.0,1.9,493.5,2023,6,0,1,1243.0
2023-06-21,21.4,0.08,58.0,208.0,1.4,576.05,2023,6,0,1,1241.1999999999998
2023-06-22,22.2,0.0,63.0,317.0,1.1,973.65,2023,6,0,1,1398.6
2023-06-23,26.0,0.0,47.0,353.0,1.2,981.2,2023,6,0,1,1222.0
2023-06-24,27.6,0.0,43.0,353.0,1.2,1280.8,2023,6,1,1,1186.8
2023-06-25,29.2,0.0,40.0,330.0,1.3,1141.35,2023,6,1,1,1168.0
2023-06-27,29.2,0.0,40.0,304.0,1.2,698.3,2023,6,0,1,1168.0
2023-06-28,28.8,0.0,39.0,311.0,1.2,635.05,2023,6,0,1,1123.2
2023-06-29,27.0,0.0,36.0,341.0,1.8,528.05,2023,6,0,1,972.0
2023-06-30,22.9,0.0,43.0,358.0,2.1,743.3,2023,6,0,1,984.6999999999999
2023-07-01,25.4,0.0,40.0,345.0,1.4,926.35,2023,7,1,1,1016.0
2023-07-02,27.2,0.0,43.0,309.0,1.4,1094.9,2023,7,1,1,1169.6
2023-07-04,27.5,0.0,37.0,358.0,1.5,622.45,2023,7,0,1,1017.5
2023-07-05,26.7,0.0,30.0,281.0,1.4,574.9,2023,7,0,1,801.0
2023-07-06,27.1,0.0,40.0,342.0,2.0,572.1,2023,7,0,1,1084.0
2023-07-07,26.7,0.0,42.0,329.0,2.1,743.35,2023,7,0,1,1121.3999999999999
2023-07-08,26.0,0.0,31.0,360.0,1.9,801.25,2023,7,1,1,806.0
2023-07-09,26.6,0.0,30.0,340.0,1.5,944.25,2023,7,1,1,798.0
2023-07-11,30.2,0.0,27.0,349.0,2.1,693.8,2023,7,0,1,815.4
2023-07-12,27.1,0.0,28.0,284.0,1.8,738.35,2023,7,0,1,758.8000000000001
2023-07-13,28.1,0.0,33.0,347.0,1.5,442.0,2023,7,0,1,927.3000000000001
2023-07-14,28.4,0.0,35.0,351.0,2.1,708.05,2023,7,0,1,994.0
2023-07-15,25.5,0.0,39.0,356.0,3.0,906.95,2023,7,1,1,994.5
2023-07-16,26.1,0.0,33.0,350.0,1.5,960.65,2023,7,1,1,861.3000000000001
2023-07-18,30.9,0.0,30.0,297.0,1.9,365.85,2023,7,0,1,927.0
2023-07-19,31.1,0.0,25.0,328.0,2.5,524.4,2023,7,0,1,777.5
2023-07-20,28.2,0.0,23.0,350.0,2.5,509.5,2023,7,0,1,648.6
2023-07-21,26.2,0.0,33.0,307.0,2.0,689.3,2023,7,0,1,864.6
2023-07-22,25.5,0.0,37.0,275.0,1.3,724.2,2023,7,1,1,943.5
2023-07-23,26.2,0.0,30.0,337.0,1.7,1123.8,2023,7,1,1,786.0
2023-07-25,24.3,0.0,33.0,344.0,1.6,465.05,2023,7,0,1,801.9
2023-07-26,25.6,0.0,33.0,340.0,1.2,547.85,2023,7,0,1,844.8000000000001
2023-07-27,26.4,0.0,34.0,335.0,2.2,551.3,2023,7,0,1,897.5999999999999
2023-07-28,26.8,0.0,31.0,336.0,2.0,702.0,2023,7,0,1,830.8000000000001
2023-07-29,27.9,0.0,32.0,335.0,2.0,444.05,2023,7,1,1,892.8
2023-07-30,29.2,0.0,33.0,333.0,1.8,701.75,2023,7,1,1,963.6
2023-08-01,29.5,0.0,26.0,331.0,1.6,430.0,2023,8,0,1,767.0
2023-08-02,28.4,0.0,34.0,331.0,1.9,512.05,2023,8,0,1,965.5999999999999
2023-08-03,26.0,0.0,38.0,330.0,1.8,379.4,2023,8,0,1,988.0
2023-08-04,26.0,0.0,24.0,375.0,1.9,556.3,2023,8,0,1,624.0
2023-08-05,24.2,0.0,34.0,328.0,1.5,524.45,2023,8,1,1,822.8
2023-08-06,27.3,0.0,29.0,324.0,1.4,540.15,2023,8,1,1,791.7
2023-08-08,29.4,0.0,32.0,300.0,1.4,408.7,2023,8,0,1,940.8
2023-08-09,31.0,0.0,31.0,250.0,1.6,377.35,2023,8,0,1,961.0
2023-08-10,30.8,0.0,26.0,321.0,1.7,323.25,2023,8,0,1,800.8000000000001
2023-08-11,29.5,0.0,23.0,313.0,1.3,405.0,2023,8,0,1,678.5
2023-08-12,29.9,0.0,28.0,305.0,1.4,491.45,2023,8,1,1,837.1999999999999
2023-08-13,28.9,0.0,33.0,310.0,1.9,451.85,2023,8,1,1,953.6999999999999
2023-08-18,26.8,0.0,26.0,280.0,2.3,444.1,2023,8,0,1,696.8000000000001
2023-08-19,28.2,0.0,31.0,299.0,1.5,449.1,2023,8,1,1,874.1999999999999
2023-08-20,29.7,0.0,27.0,301.0,1.3,338.45,2023,8,1,1,801.9
2023-08-22,31.9,0.0,24.0,288.0,1.5,386.7,2023,8,0,1,765.5999999999999
2023-08-23,31.8,0.0,25.0,292.0,1.8,342.95,2023,8,0,1,795.0
2023-08-24,30.7,0.0,25.0,289.0,1.6,347.5,2023,8,0,1,767.5
2023-08-25,30.8,0.0,21.0,274.0,2.3,534.25,2023,8,0,1,646.8000000000001
2023-08-26,26.6,0.0,27.0,174.0,3.1,567.85,2023,8,1,1,718.2
2023-08-27,20.0,0.0,38.0,291.0,1.8,712.95,2023,8,1,1,760.0
2023-08-29,22.1,0.0,40.0,272.0,1.3,337.3,2023,8,0,1,884.0
2023-08-30,21.8,0.0,39.0,267.0,1.1,468.05,2023,8,0,1,850.2
2023-08-31,23.4,0.0,36.0,279.0,1.3,450.75,2023,8,0,1,842.4
2023-09-01,23.6,0.0,37.0,226.0,1.4,466.45,2023,9,0,0,873.2
2023-09-02,18.3,0.48,72.0,63.0,1.5,331.15,2023,9,1,0,1317.6000000000001
2023-09-05,21.9,0.0,69.0,244.0,1.0,557.7,2023,9,0,0,1511.1
2023-09-06,22.6,0.23,70.0,189.0,0.8,513.35,2023,9,0,0,1582.0
2023-09-07,23.8,0.0,64.0,198.0,1.1,502.5,2023,9,0,0,1523.2
2023-09-08,24.7,0.09,61.0,250.0,1.3,677.5,2023,9,0,0,1506.7
2023-09-09,22.8,0.08,70.0,171.0,1.4,583.9,2023,9,1,0,1596.0
2023-09-10,22.3,0.23,75.0,239.0,1.1,800.7,2023,9,1,0,1672.5
2023-09-12,20.5,0.0,64.0,186.0,0.9,377.05,2023,9,0,0,1312.0
2023-09-13,21.8,0.0,56.0,250.0,1.1,449.0,2023,9,0,0,1220.8
2023-09-14,22.4,0.0,62.0,174.0,1.0,438.05,2023,9,0,0,1388.8
2023-09-15,20.5,0.68,73.0,182.0,1.6,722.95,2023,9,0,0,1496.5
2023-09-16,18.8,0.0,79.0,119.0,1.3,359.15,2023,9,1,0,1485.2
2023-09-17,17.0,0.33,85.0,105.0,1.7,276.4,2023,9,1,0,1445.0
2023-09-19,18.1,0.0,71.0,213.0,0.8,370.7,2023,9,0,0,1285.1000000000001
2023-09-20,17.9,0.0,65.0,231.0,1.9,292.35,2023,9,0,0,1163.5
2023-09-22,15.8,0.0,54.0,223.0,1.4,421.9,2023,9,0,0,853.2
2023-09-23,15.9,0.0,59.0,234.0,0.8,691.7,2023,9,1,0,938.1
2023-09-24,18.0,0.0,58.0,232.0,0.7,904.85,2023,9,1,0,1044.0
2023-09-25,19.6,0.0,54.0,230.0,0.7,329.25,2023,9,0,0,1058.4
2023-09-26,20.0,0.0,57.0,217.0,0.7,355.0,2023,9,0,0,1140.0
2023-09-27,20.2,0.0,62.0,211.0,0.9,450.85,2023,9,0,0,1252.3999999999999
2023-09-28,20.6,0.0,63.0,215.0,1.0,387.3,2023,9,0,0,1297.8000000000002
2023-09-29,22.2,0.0,56.0,217.0,0.8,601.9,2023,9,0,0,1243.2
2023-09-30,22.7,0.0,56.0,212.0,0.7,821.1,2023,9,1,0,1271.2
2023-10-01,22.6,0.0,56.0,214.0,0.7,1001.15,2023,10,1,0,1265.6000000000001
2023-10-03,21.2,0.0,56.0,189.0,0.8,360.45,2023,10,0,0,1187.2
2023-10-04,21.7,0.0,60.0,196.0,0.8,486.25,2023,10,0,0,1302.0
2023-10-05,21.9,0.0,60.0,195.0,0.7,412.75,2023,10,0,0,1314.0
2023-10-07,21.7,0.0,47.0,195.0,0.5,532.4,2023,10,1,0,1019.9
2023-10-08,21.0,0.0,50.0,191.0,0.5,968.15,2023,10,1,0,1050.0
2023-10-09,21.1,0.0,49.0,182.0,0.6,255.45,2023,10,0,0,1033.9
2023-10-10,19.8,0.0,54.0,186.0,0.6,212.2,2023,10,0,0,1069.2
2023-10-11,19.1,0.0,55.0,192.0,0.6,341.3,2023,10,0,0,1050.5
2023-10-12,18.9,0.0,52.0,182.0,0.7,715.15,2023,10,1,0,982.8
2023-10-13,19.3,0.0,50.0,144.0,0.9,307.83,2023,10,0,0,965.0
2023-10-14,17.8,0.04,76.0,132.0,0.7,393.72,2023,10,1,0,1352.8
2023-10-15,16.3,0.03,81.0,128.0,0.7,596.17,2023,10,1,0,1320.3
2023-10-17,18.8,0.01,72.0,96.0,2.4,194.87,2023,10,0,0,1353.6000000000001
2023-10-18,16.8,0.04,84.0,125.0,3.4,123.89,2023,10,0,0,1411.2
2023-10-19,13.6,1.93,97.0,13.0,2.2,86.09,2023,10,0,0,1319.2
2023-10-20,12.0,0.01,81.0,133.0,2.8,184.72,2023,10,0,0,972.0
2023-10-21,11.5,0.0,68.0,177.0,1.2,244.51,2023,10,1,0,782.0
2023-10-22,11.5,0.55,80.0,92.0,1.2,272.73,2023,10,1,0,920.0
2023-10-23,11.7,0.16,91.0,93.0,1.7,118.57,2023,10,0,0,1064.7
2023-10-25,13.9,0.0,91.0,114.0,2.9,209.3,2023,10,0,0,1264.9
2023-10-26,15.1,0.07,90.0,64.0,3.3,148.44,2023,10,0,0,1359.0
2023-10-27,11.7,0.0,88.0,128.0,2.6,166.69,2023,10,0,0,1029.6
2023-10-28,13.4,0.0,84.0,105.0,3.0,161.96,2023,10,1,0,1125.6000000000001
2023-10-29,14.0,0.06,85.0,37.0,2.3,239.52,2023,10,1,0,1190.0
2023-11-02,11.8,0.24,82.0,83.0,4.0,186.19,2023,11,0,0,967.6
2023-11-03,9.2,0.0,85.0,81.0,2.8,143.82,2023,11,0,0,781.9999999999999
2023-11-04,11.1,0.03,92.0,44.0,3.8,203.71,2023,11,1,0,1021.1999999999999
2023-11-05,10.1,0.0,81.0,132.0,2.7,300.57,2023,11,1,0,818.1
2023-11-07,6.9,0.0,82.0,91.0,1.1,147.33,2023,11,0,0,565.8000000000001
2023-11-08,8.0,0.0,88.0,91.0,1.0,123.64,2023,11,0,0,704.0
2023-11-09,11.6,0.01,80.0,135.0,2.0,290.75,2023,11,0,0,928.0
2023-11-10,11.3,0.02,76.0,128.0,1.6,199.27,2023,11,0,0,858.8000000000001
2023-11-11,13.9,0.0,92.0,114.0,3.5,245.46,2023,11,1,0,1278.8
2023-11-12,14.7,0.0,87.0,123.0,2.2,525.7,2023,11,1,0,1278.8999999999999
2023-11-14,12.5,0.0,92.0,74.0,0.6,130.5,2023,11,0,0,1150.0
2023-11-15,12.3,0.0,91.0,74.0,0.6,100.0,2023,11,0,0,1119.3
2023-11-16,12.3,0.0,95.0,61.0,0.6,131.16,2023,11,0,0,1168.5
2023-11-17,13.4,0.0,90.0,102.0,0.6,220.5,2023,11,0,0,1206.0
2023-11-18,12.1,0.0,83.0,118.0,0.5,292.46,2023,11,1,0,1004.3
2023-11-19,11.9,0.0,81.0,117.0,0.5,271.52,2023,11,1,0,963.9
2023-11-21,9.3,0.0,69.0,114.0,0.8,115.19,2023,11,0,0,641.7
2023-11-22,6.9,0.0,71.0,47.0,0.8,144.0,2023,11,0,0,489.90000000000003
2023-11-23,10.982142857142858,0.0321428571428571,84.53571428571429,91.82142857142856,1.5642857142857145,120.74,2023,11,0,0,928.3832908163266
2023-11-24,10.982142857142858,0.0321428571428571,84.53571428571429,91.82142857142856,1.5642857142857145,127.52,2023,11,0,0,928.3832908163266
2023-11-25,12.8,0.0,59.0,167.0,0.7,230.01,2023,11,1,0,755.2
2023-11-26,8.2,0.0,76.0,98.0,0.6,170.22,2023,11,1,0,623.1999999999999
2023-11-28,9.0,0.0,95.0,44.0,1.1,135.03,2023,11,0,0,855.0
2023-11-29,12.0,0.0,92.0,58.0,2.4,119.93,2023,11,0,0,1104.0
2023-11-30,12.7,0.6,96.0,40.0,2.9,139.98,2023,11,0,0,1219.1999999999998
2023-12-01,8.1,0.54,66.0,94.0,1.5,214.99,2023,12,0,0,534.6
2023-12-01,8.1,0.54,77.0,94.0,1.5,214.99,2023,12,0,0,623.6999999999999
2023-12-02,7.5,0.0,80.0,107.0,0.9,194.62,2023,12,1,0,600.0
2023-12-02,7.5,0.0,68.0,107.0,0.9,194.62,2023,12,1,0,510.0
2023-12-03,3.9,0.0,83.0,92.0,0.7,174.55,2023,12,1,0,323.7
2023-12-03,3.9,0.0,86.0,92.0,0.7,174.55,2023,12,1,0,335.4
2023-12-05,5.9,0.0,77.0,54.0,0.7,140.26,2023,12,0,0,454.3
2023-12-05,5.9,0.0,74.0,54.0,0.7,140.26,2023,12,0,0,436.6
2023-12-06,5.9,0.0,82.0,67.0,0.5,169.26,2023,12,1,0,483.8
2023-12-06,5.9,0.0,77.0,67.0,0.5,169.26,2023,12,1,0,454.3
2023-12-07,4.8,0.07,98.0,21.0,0.4,138.82,2023,12,0,0,470.4
2023-12-07,4.8,0.07,95.0,21.0,0.4,138.82,2023,12,0,0,456.0
2023-12-08,8.9,0.0,98.0,84.0,0.7821428571428574,90.59,2023,12,1,0,872.2
2023-12-08,8.9,0.0,75.0,84.0,0.7821428571428574,90.59,2023,12,1,0,667.5
2023-12-09,9.6,0.0,68.0,71.0,0.7821428571428574,31.66,2023,12,1,0,652.8
2023-12-09,9.6,0.0,89.0,71.0,0.7821428571428574,31.66,2023,12,1,0,854.4
2023-12-10,11.0,0.0,85.0,18.0,0.7821428571428574,90.95,2023,12,1,0,935.0
2023-12-10,11.0,0.0,96.0,18.0,0.7821428571428574,90.95,2023,12,1,0,1056.0
2023-12-11,10.8,0.0,95.0,39.0,0.5,62.67,2023,12,0,0,1026.0
2023-12-11,10.8,0.0,89.0,39.0,0.5,62.67,2023,12,0,0,961.2
2023-12-12,9.4,0.06,87.0,17.0,0.8,125.83,2023,12,0,0,817.8000000000001
2023-12-12,9.4,0.06,96.0,17.0,0.8,125.83,2023,12,0,0,902.4000000000001
2023-12-13,9.5,0.01,84.0,95.0,1.7,73.83,2023,12,0,0,798.0
2023-12-13,9.5,0.01,73.0,95.0,1.7,73.83,2023,12,0,0,693.5
2023-12-14,6.8,0.0,88.0,96.0,0.8,145.8,2023,12,0,0,598.4
2023-12-14,6.8,0.0,71.0,96.0,0.8,145.8,2023,12,0,0,482.8
2023-12-15,6.8,0.0,82.0,99.0,0.8,130.36,2023,12,0,0,557.6
2023-12-15,6.8,0.0,77.0,99.0,0.8,130.36,2023,12,0,0,523.6
2023-12-16,5.0,0.0,83.0,100.0,0.5,178.28,2023,12,1,0,415.0
2023-12-16,5.0,0.0,79.0,100.0,0.5,178.28,2023,12,1,0,395.0
2023-12-17,4.6,0.0,73.0,101.0,0.5,178.28,2023,12,1,0,335.79999999999995
2023-12-17,4.6,0.0,78.0,101.0,0.5,178.28,2023,12,1,0,358.79999999999995
2023-12-19,4.3,0.0,70.0,98.0,0.7,146.79,2023,12,0,0,301.0
2023-12-19,4.3,0.0,82.0,98.0,0.7,146.79,2023,12,0,0,352.59999999999997
2023-12-20,5.8,0.02,68.0,90.0,1.2,140.79,2023,12,0,0,394.4
2023-12-20,5.8,0.02,72.0,90.0,1.2,140.79,2023,12,0,0,417.59999999999997
